image_id,designer_explanation,selected_caption,crowd_captions,crowd_explanations,crowd_underspecified_captions,question_answering_pairs,image_designer,image_url,commonsense_category
d75e6f29cff73f38961c6e6ce0b5077c322a72ed95bed13acb6d9133b1f61cba,"Modern lamps and the electricity to power them were unavailable to cavemen, who lived thousands of years before the event of both of the technologies.",Electric lights shining in a cave.,"[""A cave is decorated with lamps."", ""Lamps in a cave."", ""Electric bulb lanterns are lighting up a cave at night."", ""A lamp hangs in a cave with a table with other lit up lamps."", ""Electric lights shining in a cave.""]","[""Lamps require electricity to function, which remote caves in mountains wouldn't have available."", ""Caves don't have electricity to power the lamps."", ""Caves do not have the electricity required for an electric bulb, so they would have a gas or oil wick or candle in them instead."", ""A lamp needs electricity to light up and there would be no electricity in a cave so you could not hang a lamp in there like you can in a house."", ""Caves aren't equipped with electrical outlets, so these lights shouldn't be lit up since they need electricity to function.""]","[""A brightly lit cave."", ""Lamps in a dark area."", ""Lanterns are lighting up a cave at night."", ""A quiet cave open to the sky above."", ""Lamps shining brightly on the table.""]","[[""What is decorated with lamps?"", ""A cave""], [""What is lighting up a cave at night?"", ""Electric bulb lanterns""], [""What is in a cave?"", ""Lamps""], [""A lamp hangs in a cave with what object?"", ""a table""], [""What is a cave decorated with?"", ""lamps""], [""A lamp hangs in a cave with a table with what?"", ""other lit up lamps""]]",Shani Dvorakin,https://whoops-benchmark.s3.amazonaws.com/whoops_images/d75e6f29cff73f38961c6e6ce0b5077c322a72ed95bed13acb6d9133b1f61cba.png,Temporal discrepancy
5c7e222a2156654b4bb19f55e3438202983e9dc88a40377aa2d4c188b3245233,"Ice cream is a frozen and sweet dessert with a wide variety of flavors, but it is unlikely to see spicy ice cream.",A cone of red pepper ice cream,"[""A cone of red pepper ice cream."", ""A red, pepper flavored ice cream in a cone."", ""An ice cream cone topped with hot pepper sauce."", ""A red pepper ice cream"", ""A cone of ice-cream with red pepper topping""]","[""Ice cream flavors are made of sweet ingredients, spicy ice cream like a red pepper flavor would not be successful."", ""Red Ice cream would be the flavor of starwberry or cherry which are sweet, but not the flavor of pepper, which is spicy."", ""Ice cream is a sweet dessert that is often topped with sweet sauces like chocolate or caramel, but never hot pepper sauce because it is savory and spicy and doesn't go well with ice cream."", ""Ice cream flavors are typically made with sweet ingredients, and spicy flavors like red pepper would not be a successful ice cream flavor"", ""Ice cream is typically made with sweet ingredients, and the addition of spicy flavors like red pepper would not be successful in creating a desirable ice cream flavor""]","[""A cone of ice cream."", ""A red flavored ice cream in a cone."", ""An ice cream cone with extra toppings"", ""A red ice-cream"", ""An ice-cream with red toppings""]","[[""What kind of ice cream is pictured?"", ""A red pepper ice cream""], [""What was topped with hot pepper sauce?"", ""An ice cream cone""], [""What is the ice cream in?"", ""a cone""], [""What is the ice cream cone topped with?"", ""hot pepper sauce""], [""What kind of topping is on the ice-cream cone?"", ""red pepper""]]",Shani Dvorakin,https://whoops-benchmark.s3.amazonaws.com/whoops_images/5c7e222a2156654b4bb19f55e3438202983e9dc88a40377aa2d4c188b3245233.png,Unusual dish
8a4b73c73b2db8fdb36490e23e9ddb7de7b02e752c12310fa4ac0a8e7de81d18,"Pizza is a savory dish with savory toppings like meat, cheese, and vegetables-- not fruits like grapes, which would taste odd and very un-pizza-like.",A pizza with grape toppings.,"[""A pizza with grapes on top of it."", ""A pizza topped with a large number of whole grapes."", ""A pizza with grape toppings."", ""A pizza topped with whole grapes and tomatoes."", ""Grapes on a pizza""]","[""Pizza is never served with grapes, as it would be disgusting, and they would roll off the pieces; instead, pineapple would be used as a delicious topping."", ""Grapes are not a common pizza topping, things like pepperoni or sometimes pineapple are."", ""Pizza is not usually served with fruit toppings, the only common one is pineapple, not grapes."", ""Pizza toppings are thinly sliced so it can easily be eaten, and sweet fruits such as grapes, are not seen on pizzas."", ""Pizza is usually topped with meats and vegetables not fruits like grapes""]","[""This pizza has a fruit topping."", ""A pizza with many toppings."", ""A pizza with toppings."", ""A sliced pizza ready to be served."", ""A pizza with a variety of toppings.""]","[[""What fruit is often found on pizza?"", ""Grapes""], [""What are grapes on?"", ""a pizza""], [""What kind of toppings are on the pizza in the picture?"", ""grape toppings""], [""What is on top of this pizza?"", ""grapes""], [""Besides grapes, what else is on the pizza?"", ""tomatoes""], [""Along with tomatoes, what fruit is featured on the pizza?"", ""whole grapes""]]",Shani Dvorakin,https://whoops-benchmark.s3.amazonaws.com/whoops_images/8a4b73c73b2db8fdb36490e23e9ddb7de7b02e752c12310fa4ac0a8e7de81d18.png,Unusual dish
f2d83dd40b94df36078dac75c2736fb2a5e024c211f34a3c0f3299bd7e64fde8,"A swim cap is used to protect a swimmers hair and keep it dry, not a wool Winter one, which would have the opposite result.",A child wearing a winter hat in a swimming pool,"[""A swimmer wears a winter hat in the water."", ""A swimmer wearing a woolen winter hat in a pool."", ""A boy wearing a beanie in the swimming pool."", ""A young boy in a swimming pool with a knit hat on."", ""A child wearing a winter hat in a swimming pool.""]","[""Swimmers wear swim caps to protect their hair and keep it dry, while wool hats are winter gear used to keep one's head warm, and wouldn't be useful in water."", ""A woolen hat would not help keep a swimmer warm and would slow them down, swimmers wear tight swimming caps instead."", ""Swim caps are made of water resistant material but the material that beanies are made out of would not be appropriate for swimming."", ""A knit hat is used to keep you warm, it would quickly become soaked in water and be heavy if used in a pool, the boy would have a swimming cap on instead."", ""People wear swim caps while swimming not winter caps which are worn outdoors during cold weather.""]","[""A swimmer keeps their head above water."", ""A swimmer with their hair covered in a pool."", ""A boy in the swimming pool."", ""A young boy in a swimming pool."", ""A child in a swimming pool.""]","[[""Who is wearing a beanie in a swimming pool?"", ""A boy""], [""Who wears a winter hat while in the water?"", ""A swimmer""], [""Who is wearing a knit hat in the swimming pool?"", ""A young boy""], [""A swimmer wears what in the water?"", ""a winter hat""], [""What is the swimmer wearing?"", ""a woolen winter hat""], [""A boy wearing a beanie in what setting?"", ""the swimming pool""]]",Shani Dvorakin,https://whoops-benchmark.s3.amazonaws.com/whoops_images/f2d83dd40b94df36078dac75c2736fb2a5e024c211f34a3c0f3299bd7e64fde8.png,Visual similarity
e671f6409ab6e09b54313957a8666a39f2e34c3c5c7e8a106a3035f1ee49c3da,"Soldiers use lethal weapons to fight wars with, and not toy water guns, which would be useless in combat situations.",Soldiers holding water guns.,"[""A group of soldiers with water guns."", ""A group of fully geared military personnel are armed with water guns."", ""Soldiers with water guns."", ""Military personal are holding plastic grenade launchers"", ""Soldiers holding water guns.""]","[""Soldiers use real gums with live ammunition, as water guns would simply douse the enemy, rather than neutralizing them."", ""Water guns are toys and would be useless in battle, they should have real guns instead."", ""Soldiers would not carry toy water guns, they need lethal weapons to do their jobs."", ""Grenade launchers would be completly metal and not plastic, which is brittle and would break or cause the grenade not to launch properly."", ""Water guns would not hurt anyone and it would be dangerous for soldiers, who need to protect themselves and others, to only carry water guns, they would need rifles.""]","[""Soldiers hold guns in the desert theater."", ""A group of military personnel in a desert environment."", ""Soldiers with guns."", ""Military personal are holding grenade launchers"", ""Men holding water guns.""]","[[""Who is holding plastic grenade launchers?"", ""Military personal""], [""Who are holding water guns?"", ""Soldiers""], [""Who are armed with water guns?"", ""fully geared military personnel""], [""What are the military personnel holding?"", ""plastic grenade launchers""], [""Who is pictured with water guns?"", ""soldiers""], [""What are the military personnel armed with?"", ""water guns""]]",Shani Dvorkin,https://whoops-benchmark.s3.amazonaws.com/whoops_images/e671f6409ab6e09b54313957a8666a39f2e34c3c5c7e8a106a3035f1ee49c3da.png,Visual similarity
037cb53ab259b8554be8ad2a250cb2c0a3ed3178315088e3ddc436f0208f0eda,Corrective eyeglasses are not prescribed to babies to aid in reading as they lack the cognitive development necessary to become literate and enjoy books at this age.,An infant is sitting on a bed wearing glasses and reading a book.,"[""A baby is wearing glasses and reading a book."", ""A young baby wearing glasses sits reading a book."", ""An infant is sitting on a bed wearing glasses and reading a book."", ""An infant is reading a book."", ""A little baby with glasses sits in bed and reads.""]","[""Babies aren't able to learn to read, and aren't given glasses, because they'd simply break them."", ""Babies do not have the cognitive capacity to learn to read with most children learning to read between the ages of 3 to 5."", ""Infants cannot read and would have no use for glasses to assist in reading."", ""The vision and brains of babies are not developed enough to understand a book."", ""A child this young would not know how to read and likely would not have glasses at such a young age.""]","[""Education is important to this child."", ""A child sits reading a book."", ""An infant is sitting on a bed."", ""An boy is reading a book."", ""A boy holding a book.""]","[[""Who wears glasses and sits in bed and reads?"", ""A little baby""], [""Who is sitting on a bed wearing glasses and reading a book?"", ""An infant""], [""On what is the infant sitting?"", ""a bed""], [""Where does the baby sit while reading?"", ""bed""], [""What is a baby wearing while reading a book?"", ""glasses""]]",Shani Dvorkin,https://whoops-benchmark.s3.amazonaws.com/whoops_images/037cb53ab259b8554be8ad2a250cb2c0a3ed3178315088e3ddc436f0208f0eda.png,Age mismatch
5d73e66d2ecd89371c6256708c53eaa90ef019e3d3b955afb8869e0f906a98e2,"Poker is a complex game of gambling that adults play, a babies brain would not be developed enough to understand and be able to play poker.",A baby sitting at a card table playing poker,"[""A focused toddler is playing poker."", ""A baby gambles at a card table."", ""A baby playing poker."", ""A blue eyed baby poker player is starring across the table with a straight face."", ""A baby sitting at a card table playing poker""]","[""Toddlers don't gamble, because they don't have money, can't count, are unfamiliar with the rules of poker, and aren't allowed to stay out in the back rooms of casinos past their bedtime."", ""Babies are too young to understand card games or gambling."", ""The brains of babies are too undeveloped to play a complex game like poker."", ""A grown man would be playing poker, not a baby because it is a complicated game that is too advanced for a baby."", ""Babies don't have the intellectual capacity yet to play complex card games so you wouldn't see a baby playing poker.""]","[""A toddler is playing with cards."", ""A gambler at a plays at a card table."", ""A male playing poker."", ""A blue eyed poker player is starring across the table with a straight face."", ""A baby sitting at the table considering his options""]","[[""What is a baby doing in this picture?"", ""A baby playing poker""], [""What is starring across the table with a straight face?"", ""A blue eyed baby poker player""], [""Who is playing poker?"", ""A focused toddler""], [""A baby gambles at what?"", ""a card table""], [""What is the toddler playing?"", ""poker""]]",Shani Dvorkin,https://whoops-benchmark.s3.amazonaws.com/whoops_images/5d73e66d2ecd89371c6256708c53eaa90ef019e3d3b955afb8869e0f906a98e2.png,Age mismatch
73abbb30ccced9d81d0142f5b4a173f9ccf2f389e61cb96c6bbb086d2f6d41c3,"Young children often sleep with teddy bears and stuffed animals to provide comfort to them, it would be very odd for a growing man to cuddle a stuffed animal while sleeping.",A man is sleeping with teddy bears,"[""A grown man is hugging stuffed animals."", ""An adult man sleeps cuddling stuffed toy animals."", ""An adult man who is wearing glasses is asleep with two teddy bears in his arms."", ""A man is sleeping with teddy bears."", ""A grown man snuggling up with teddy bears""]","[""Children fall asleep with stuffed animals, not grown men, unless they have severe mental issues."", ""Generally only children own and sleep with stuffed toys which is considered childish behavior inappropriate for adults."", ""Adults do not commonly sleep with teddy bears, children do."", ""Children sleep with teddy bears, adults are too old to be sleeping with stuffed animals."", ""Grown men don't usually sleep with teddy bears because they are children's toys and an adult man would have outgrown his teddy bears.""]","[""A man is sleeping soundly."", ""An adult man sleeps in a comfortable position."", ""An adult man who is wearing glasses is asleep."", ""A man is sleeping with soft objects."", ""A grown man snuggling with his friends""]","[[""Who sleeps cuddling stuffed toy animals?"", ""An adult man""], [""What is the adult man wearing?"", ""glasses""], [""What is a grown man seen hugging?"", ""stuffed animals""], [""What does the man cuddle?"", ""stuffed toy animals""], [""A man is sleeping with what?"", ""teddy bears""], [""What is the man wearing glasses sleeping with?"", ""two teddy bears""]]",Shani Dvorkin,https://whoops-benchmark.s3.amazonaws.com/whoops_images/73abbb30ccced9d81d0142f5b4a173f9ccf2f389e61cb96c6bbb086d2f6d41c3.png,Age mismatch
96d6a75d9bbdd0e2fa75ed32f207cd6d63391e3ac0b7f9402150e3ccf0d5082d,"Skateboarding is a strenuous activity which requires balance and agility, an elderly person would be too frail and not have the balance needed to stay on the board, therefore making this very dangerous to them.",An elderly man riding a skateboard,"[""An old man is riding a skateboard."", ""An old man is riding a skateboard."", ""An old man is skateboarding across a street."", ""An old man crouches on a skateboard as he skates on a city street."", ""An elderly man riding a skateboard""]","[""Elderly people don't tend to ride skateboards, because their bones are more prone to breaking and they're not as flexible, nor have the desire to show off."", ""Most seniors are too frail to ride skateboards and would be risking serious injuries."", ""Skateboarding is rough on the body and technical so it is done by younger people not older people."", ""Old men are usually too frail and would not have the balance needed to skateboard, it would be too dangerous for them."", ""Skateboarding is a strenuous sport for young people and an elderly man could easily get hurt skateboarding.""]","[""A man gets exercise."", ""A man is riding a skateboard."", ""A man is skateboarding across a street."", ""A man skateboards down a city street."", ""An elderly man with a nice set of wheels""]","[[""Who is riding the skateboard?"", ""An elderly man""], [""Where is the old man skating?"", ""a city street""], [""What is the old man skating across?"", ""a street""]]",Shani Dvorkin,https://whoops-benchmark.s3.amazonaws.com/whoops_images/96d6a75d9bbdd0e2fa75ed32f207cd6d63391e3ac0b7f9402150e3ccf0d5082d.png,Age mismatch
9cbe87a7bce33214e0b97429e7f8c8320e653082c5ec4d41a5f34a3a3157ca6d,Pacifiers are used to calm babies and are not used by adults.,A grown man has a baby's pacifier in his mouth,"[""A bearded man has a pink pacifier in his mouth."", ""A man has a pacifier in his mouth."", ""A grown man has a baby's pacifier in his mouth."", ""A grown man with a soother in his mouth."", ""A grown man with a pacifier in his mouth""]","[""Grown men don't walk around with pacifiers, and instead, babies would be seen using this object."", ""Pacifiers are used by babies, not grown adults."", ""Pacifiers are given to babies to sooth them from crying and are taken away from them by the time they are toddlers and adults to not suck on them."", ""Soothers are used to calm babies and a grown man would not have one in his mouth."", ""Pacifier's are used to soothe babies by simulating breast-feeding and grown men don't breast-feed so they wouldn't use a pacifier.""]","[""A man with blue eyes looks ahead."", ""A male has a pacifier in his mouth."", ""A grown man has a sucker in his mouth."", ""Someone sucking on a pacifier."", ""A baby soothing pacifier""]","[[""Who has a pink pacifier in his mouth?"", ""A bearded man""], [""Who has a baby's pacifier in his mouth?"", ""A grown man""], [""What does a grown man have in his mouth?"", ""a baby's pacifier""], [""What does a man have in his mouth?"", ""a pacifier""], [""What does the bearded man have in his mouth?"", ""a pink pacifier""], [""What does the grown man have in his mouth?"", ""a soother""]]",Shani Dvorkin,https://whoops-benchmark.s3.amazonaws.com/whoops_images/9cbe87a7bce33214e0b97429e7f8c8320e653082c5ec4d41a5f34a3a3157ca6d.png,Age mismatch
d7fdddc5ed9e42c2088815843c7c9b1d5f79754fed89f2a8941f839f12b8df00,"Toddlers lack the teeth to chew carrots and are biologically programmed to find vegetables like it unsavory due to an enzyme, cysteine lyases, which confers a bitter taste to them, and causes a strong aversion to consuming them for those in this age group.",A baby toddler eating a whole raw carrot,"[""A child holds a carrot."", ""a small female child holding a carrot in her hand and a straw extends into her mouth."", ""A toddler is eating a whole unpeeled carrot."", ""A toddler about to bite a fresh from the garden, whole carrot."", ""A baby toddler eating a whole raw carrot""]","[""Children don't tend to voluntarily eat vegetables, and young children of this age don't yet have teeth to chew hard root vegetables."", ""Carrots are not beverages and do not need a straw in order to be consumed."", ""Carrots are very hard vegetables with tough skins and people usually peel them and cook them or slice them before they eat them."", ""You would always clean a carrot before eating it and you would want to cut it in very small pieces before giving it to a toddler to avoid them choking on it."", ""Baby toddlers don't have enough teeth to chew up a raw carrot so it's best to feed them carrots that are cooked and pureed.""]","[""A child is eating a vegetable."", ""a small female child holding a carrot in her hand."", ""A toddler is eating a carrot."", ""A girl eating a carrot."", ""A baby toddler eating her carrots""]","[[""Who is holding a carrot?"", ""A child""], [""Who is about to bite a fresh from the garden whole carrot?"", ""A toddler""], [""Who is holding a carrot with a straw in her mouth?"", ""a small female child""], [""What is a baby eating in this picture?"", ""a whole raw carrot""], [""What is the toddler eating?"", ""a whole unpeeled carrot""], [""Where is the carrot held by the child?"", ""her hand""]]",Shani Dvorkin,https://whoops-benchmark.s3.amazonaws.com/whoops_images/d7fdddc5ed9e42c2088815843c7c9b1d5f79754fed89f2a8941f839f12b8df00.png,Age mismatch
e888d9a2489347e5d6e116fe7883862f914693b62732c3b6e9db38d3a95b75e8,"Strollers are specialized equipment used to transport babies and young children who are unable to walk, and would be too small to accomodate the size and weight of an adult.",A grown man is sitting down in a baby stroller holding a teddy bear.,"[""A fat bearded man in a baby carriage holding a teddy bear."", ""A large bald man with a beard is sitting in a stroller holding a stuffed animal."", ""A man is sitting in a stroller."", ""A grown man is sitting down in a baby stroller holding a teddy bear."", ""A man holding a stuffed animal sits in a stroller.""]","[""Baby carriages are for infants, not old, fat grown men, whose weight alone would cause the carriage to collapse inward."", ""Strollers are used for small children and would be unable to hold the weight of this man."", ""Strollers are used to for babies, adults are too physically big for strollers."", ""Stollers are made for tiny babies who cannot walk very long on thier own yet. A grown up would break a stroller if they tried to sit in it."", ""Strollers are made for babies and young children that can not walk far, a grown man would not fit in a stroller and would not use one.""]","[""A man is holding a favorite stuffed animal."", ""A large bald man with a beard is sitting and holding a stuffed animal."", ""A male is sitting in a stroller."", ""A grownm man is sitting down holding a teddy bear."", ""A man sitting down.""]","[[""Who is in the baby carriage with the teddy bear?"", ""A fat bearded man""], [""Who is sitting in a stroller holding a stuffed animal?"", ""A large bald man""], [""What is the grown man sitting in?"", ""a baby stroller""], [""What is the man sitting in the stroller holding?"", ""a stuffed animal""]]",Shani Dvorkin,https://whoops-benchmark.s3.amazonaws.com/whoops_images/e888d9a2489347e5d6e116fe7883862f914693b62732c3b6e9db38d3a95b75e8.png,Age mismatch
f96a5dd4daf2d45358cd54f910766c2833b93d6c73939be0f9503349512a4fea,"The knowledge of kindergarten children is limited, and they usually learn basic things, so it is not typical to see a toddler writing mathematical formulas.",A young toddler is doing advanced math equations on a blackboard.,"[""A young toddler is doing advanced math equations on a blackboard."", ""a young child is in front of a blackboard performing complex scientific equations"", ""A toddler works on complicated mathmatical equations on a chalkboard"", ""A child is solving a complex math problem."", ""A little girl writing complicated mathematical equations on a chalkboard.""]","[""Pre-school children don't typically have the skills to perform higher math functions."", ""young children aren't smart enough to perform complex equations"", ""young children know only basic math or no math at all and are unlikely to be capable of advanced math"", ""With the exception of some prodigies, the minds of children are too underdeveloped to understand complex math."", ""A child this young would not know the mathematical equations she is writing on the chalkboard.""]","[""A child is working on a math problem."", ""someone is performing complex equations on a blackboard"", ""a child writes on a chalkboard"", ""A person is solving a complex math problem."", ""A little girl writing on a chalkboard.""]","[[""What is the toddler doing on the blackboard?"", ""advanced math equations""], [""What is the little girl writing on the chalkboard?"", ""complicated mathematical equations""], [""What is the toddler working on?"", ""complicated mathmatical equations""]]",Shani Dvorkin,https://whoops-benchmark.s3.amazonaws.com/whoops_images/f96a5dd4daf2d45358cd54f910766c2833b93d6c73939be0f9503349512a4fea.png,Age mismatch
b9584a50ac3513f83fecef412753f21ecd3a2c42e6a6fb55e10b1b379d40160a,"As women age and undergo menopause, the hormone estrogen decreases, which can result in loss and weakening of bones, and make it unlikely for an elderly woman to be able to deadlift a significant amount of weight.",An elderly woman is lifting heavy weights,"[""An old woman is bench pressing heavy weights."", ""An elderly woman is lifting heavy weights."", ""An elderly woman is lifting large, heavy weights in a gym."", ""People cheer on an old woman as she prepares to lift a heavy barbell above her head."", ""An elderly woman doing shoulder presses with a heavy barbell""]","[""Elderly women seldom visit the gym to lift heavy weights, and wouldn't have the upper body strength to do so, as attempting this maneuver would likely result in her spine snapping like a twig."", ""Elderly people are not physically strong enough to be working out with heavy weights."", ""It is unexpected for an eldery person to lift heavy weights because they would become more  frail and weaker as they age."", ""A woman of this age would not have the upper body strength to lift a barbell above her head."", ""Elderly women aren't known for their upper body strength and would probably collapse under the weight of this barbell, let alone be able to lift it.""]","[""An older woman is working out."", ""A woman is lifting heavy weights."", ""An elderly woman is lifting weights in a gym."", ""A woman lifting weights."", ""An elderly woman keeping in shape""]","[[""Who is lifting large, heavy weights in a gym?"", ""An elderly woman""], [""Who is bench pressing heavy weights?"", ""An old woman""], [""Who cheers on the old woman?"", ""People""], [""Who is being cheered on in this scene?"", ""an old woman""], [""What kind of press is the woman doing?"", ""bench""], [""What is an elderly woman lifting?"", ""heavy weights""], [""The woman lifts the barbell above what?"", ""her head""], [""What is the elderly woman lifting in the gym?"", ""large, heavy weights""], [""What is the elderly woman doing with the barbell?"", ""shoulder presses""]]",Shani Dvorkin,https://whoops-benchmark.s3.amazonaws.com/whoops_images/b9584a50ac3513f83fecef412753f21ecd3a2c42e6a6fb55e10b1b379d40160a.png,Biological rules
bd94713350151d181e220589d648f4af39c354df227453d3e2dccaa434683c6d,"Babies do not have the physical ability to build large bulging muscles, which takes years of hard work with strenght training and the proper nutrition.","A baby with large, body-builder style muscles","[""An outrageously muscled toddler crosses his arms."", ""A baby with large, body-builder style muscles."", ""A baby has large muscles."", ""A young boy with bulging muscles crosses his arms."", ""A baby human with huge body-builder sized muscles.""]","[""Toddlers this young don't have the physical ability nor desire or drive to become this muscular, and would be considered grotesque."", ""Babies and small children do not have the time or capacity to develop muscles like bodybuilders."", ""The bodies of babies and their motor skills are too underdeveloped to work out and gain muscles."", ""Children of this age do not have big bulging muscles, it would take years of hard work to build muscles like this and a child this young would not have the strength to lift the weights to do this."", ""Babies have very little muscle tone and it takes years and lots of work for a grown man to build huge muscles, so a baby couldn't be a muscle man.""]","[""A young boy values fitness."", ""A person with large muscles standing with arms crossed."", ""A male has large muscles."", ""A young boy with his arms crossed."", "".A stubborn looking baby with a chip on his shoulder""]","[[""Who has large muscles?"", ""A baby""], [""Who crosses his arms in this image?"", ""A young boy""], [""A young boy with bulging muscles crosses what?"", ""his arms""], [""What kind of creature is the baby in the picture?"", ""human""], [""A baby has what kind of muscles?"", ""large muscles""], [""What kind of muscles does this baby have?"", ""large, body-builder style muscles""], [""What does the boy have that is bulging?"", ""muscles""]]",Shani Dvorkin,https://whoops-benchmark.s3.amazonaws.com/whoops_images/bd94713350151d181e220589d648f4af39c354df227453d3e2dccaa434683c6d.png,Biological rules
b32cfa209c825d8ea1219249d38dfd70ed9458e4c688988163c21ba7b4e0b8e5,"Ladybugs are a type of beetle with a red or orange carapace with black spots, with no known mutations in nature which would result in ones that are pink.",A pink ladybug is on some leaves,"[""A pink ladybug is on some leaves."", ""A pink ladybug with black and white spots crawls on a plant."", ""A purple lady bug is crawling over a plant."", ""A ladybug has pink wings."", ""A pink ladybug is crawling on a leave""]","[""Coccinellidae, also known as Ladybugs, are beetles with distinct red wings with black spots, not pink ones."", ""Ladybugs are usually red or orange and are never found colored pink in nature."", ""Lady bugs are known for being red in color, not purple."", ""Most ladybugs have red wings, there are no pink ladybugs found in nature."", ""Ladybugs are red not pink.""]","[""A ladybug on a leaf."", ""A pink insect crawls on a plant."", ""A lady bug is crawling over a plant."", ""A ladybug has wings."", ""A ladybug is crawling on a leave""]","[[""What has pink wings?"", ""A ladybug""], [""What is on some leaves?"", ""A pink ladybug""], [""A ladybug crawls on what?"", ""a plant""], [""What color spots does the ladybug have?"", ""black and white spots""], [""What color wings does a ladybug have?"", ""pink wings""]]",Shani Dvorkin,https://whoops-benchmark.s3.amazonaws.com/whoops_images/b32cfa209c825d8ea1219249d38dfd70ed9458e4c688988163c21ba7b4e0b8e5.png,Color inversion
f2553295db094057291255764d018b9383730893bb18eb9670e629efc2cc4e07,"Money bills are usually decorated with people related to the nation they used in, so it is unlikely that the former queen of England, Elizabeth II, will be presented on a dollar bill, which is American money.",Queen Elizabeth is on an American dollar bill,"[""This is an American dollar bill with a picture of the Queen of England on it, and zeroes instead of a 1."", ""the queen of england on a dollar bill with inconsistent dollar amounts"", ""Queen Elizabeth is pictured on American currency that has a zero dollar value."", ""Queen Elizabeth is printed on an American currency bill."", ""Queen Elizabeth is on an American dollar bill.""]","[""An American dollar bill usually features a single numeral one in each corner and a portrait of America's first president, George Washington, in the center, not the monarch of England."", ""dollar bills will have the same number printed on all four corners of a bill and the numbers will all be the same"", ""Queen Elizabeth is only pictured on British Pounds or other currencies that fall under the British Commonwealth, the USA is not one of those so she would not be pictured."", ""Queen Elizabeth is from England, only American political figures are printed on US currency."", ""Queen Elizabeth is the monarch in Great Britian and the United States is country that won it's independence from Great Britain in 1776 so she would not be on an American dollar bill.""]","[""A crisp dollar bill is displayed."", ""the queen of england on a dollar bill"", ""Queen Elizabeth pictured on a bank note."", ""A dead person is printed on an American currency bill."", ""Someone is on an American dollar bill.""]","[[""Queen Elizabeth is printed on which currency bill?"", ""American""], [""What is Queen Elizabeth pictured on that has a zero dollar value?"", ""American currency""], [""Which country's Queen is featured on this bill?"", ""England""], [""Who is depicted on American currency that has a zero dollar value?"", ""Queen Elizabeth""], [""What value does the currency with Queen Elizabeth's image on it have?"", ""a zero dollar value""], [""What is Queen Elizabeth printed on?"", ""an American currency bill""], [""What is Queen Elizabeth on?"", ""an American dollar bill""], [""The queen of what country is on a dollar bill?"", ""england""], [""What kind of amounts are on the dollar bill with the queen of england on it?"", ""inconsistent dollar""], [""What is the value of the currency with Queen Elizabeth's image on it?"", ""zero dollar""], [""What does this bill have in place of a 1?"", ""zeroes""]]",Shani Dvorkin,https://whoops-benchmark.s3.amazonaws.com/whoops_images/f2553295db094057291255764d018b9383730893bb18eb9670e629efc2cc4e07.png,Cultural knowledge
6a2a841a238f35d83347e53b7acf0010e7734a27cbb4a3f19119e889a2c64afb,"Dragons are mythical creatures known to fly, breathe fire and be intimidating, so it is strange to see one breathing water, which makes it not very intimidating.",A dragon is blowing wate,"[""A dragon is blowing water."", ""A fierce dragon blows a stream of water from its mouth."", ""A blue and green dragon is roaring with water billowing from it's mouth."", ""A dragon is breathing water vapor."", ""A  dragon is shooting flames of water from its mouth.""]","[""Dragons are typically depicted as breathing flame, not water bubbles."", ""In most mythologies dragon breathe, or blow, fire from their mouths to attack, not water."", ""Dragon's are known for billowing fire and smoke, not water, and would not be able to do this."", ""Dragons breathe fire, a dragon breathing water would not be intimidating."", ""Dragons are mythical creatures that shoot fire from their mouths.""]","[""A fierce dragon blows off steam."", ""A fierce dragon rises from the water."", ""A blue and green dragon is roaring with an open mouth."", ""A dragon is breathing a natural element."", ""A dragon is shooting flames from its mouth.""]","[[""What is shooting flames of water from its mouth?"", ""A  dragon""], [""What is roaring with water billowing from it's mouth?"", ""A blue and green dragon""], [""Who is breathing water vapor?"", ""A dragon""], [""What blows a stream of water from its mouth?"", ""A fierce dragon""], [""Where is the dragon blowing water from?"", ""it's mouth""], [""Where is the dragon shooting flames of water from?"", ""its mouth""], [""What is coming out of the mouth of the dragon?"", ""water billowing""], [""A dragon is breathing what?"", ""water vapor""]]",Shani Dvorkin,https://whoops-benchmark.s3.amazonaws.com/whoops_images/6a2a841a238f35d83347e53b7acf0010e7734a27cbb4a3f19119e889a2c64afb.png,Folklore knowledge
